Date,Min Temp,Max Temp,Humidity,Pressure,Precipitation
2012-04-10,22.0,34.6,81,1007,2.5
2012-04-11,21.4,34.2,76,1007,7.5
2012-04-12,25.0,35.0,72,1004,0.0
2012-04-13,21.2,34.4,77,1005,6.0
2012-04-14,24.0,36.0,70,1007,0.0
2012-04-15,26.8,37.0,71,1006,0.5
2012-04-16,27.0,35.4,74,1005,2.0
2012-04-17,27.4,38.0,71,1003,0.5
2012-04-18,27.0,38.0,71,1002,0.0
2012-04-19,28.0,36.6,73,1003,0.0
2012-04-20,27.0,36.0,72,1004,0.0
2012-04-21,28.0,38.4,68,1004,0.0
2012-04-22,28.0,39.0,60,1002,0.5
2012-04-24,23.4,39.0,65,1003,2.0
2012-04-25,26.0,36.4,67,1005,5.5
2012-04-26,27.0,36.0,71,1005,0.0
2012-04-27,25.0,36.6,60,1003,0.0
2012-04-28,25.0,36.0,72,1001,9.0
2012-04-29,28.4,38.0,71,1001,12.5
2012-04-30,28.0,38.4,73,1001,4.0
2012-05-01,29.0,37.0,74,1002,0.5
2012-05-02,23.0,36.4,76,1003,1.0
2012-05-03,23.6,36.0,74,1003,10.5
2012-05-04,21.0,29.0,76,1004,3.5
2012-05-05,23.8,33.4,76,1005,7.5
2012-05-06,25.0,35.0,68,1004,0.0
2012-05-07,26.0,36.4,68,1003,0.0
2012-05-08,28.0,37.0,71,1003,0.0
2012-05-09,28.0,36.4,75,1005,0.0
2012-05-10,26.0,36.4,76,1007,3.5
2012-05-11,27.0,37.0,73,1004,0.0
2012-05-12,28.0,36.0,70,1002,0.5
2012-05-13,26.8,37.0,70,1001,0.0
2012-05-14,29.0,38.4,71,1001,1.0
2012-05-15,29.0,37.0,71,1002,1.5
2012-05-16,29.0,41.0,68,1000,0.0
2012-05-17,29.8,39.0,72,999,1.5
2012-05-18,26.0,37.4,75,1001,0.0
2012-05-19,25.6,38.4,72,1002,4.5
2012-05-20,25.8,37.4,74,1002,2.5
2012-05-21,25.4,37.2,72,1001,0.5
2012-05-22,29.0,38.0,74,1001,0.0
2012-05-24,30.0,39.0,72,998,0.0
2012-05-25,29.8,39.0,74,998,0.0
2012-05-26,29.0,38.0,72,999,0.0
2012-05-27,24.0,38.0,70,999,0.0
2012-05-28,24.0,35.2,74,999,4.5
2012-05-29,29.0,37.0,73,1000,0.0
2012-05-30,29.0,37.0,73,998,0.0
2012-05-31,29.0,37.0,76,998,1.0
2012-06-01,29.0,35.0,78,998,0.0
2012-06-02,29.6,38.0,72,996,0.0
2012-06-03,30.0,38.0,75,995,0.0
2012-06-04,31.0,41.0,64,995,0.0
2012-06-05,30.8,39.0,68,996,0.0
2012-06-06,26.0,39.0,73,996,0.0
2012-06-07,26.0,35.8,76,997,0.5
2012-06-08,26.0,37.2,77,997,9.0
2012-06-09,26.0,38.4,74,997,0.0
2012-06-10,26.8,38.0,75,996,2.0
2012-06-11,29.0,38.0,76,996,0.0
2012-06-12,29.8,37.0,73,998,0.0
2012-06-13,29.0,37.6,72,999,0.0
2012-06-14,30.0,35.6,75,999,0.0
2012-06-15,30.0,37.0,72,996,0.0
2012-06-16,26.0,34.0,74,995,2.0
2012-06-17,25.6,32.0,79,996,6.5
2012-06-18,27.4,35.2,81,996,5.5
2012-06-19,28.0,34.0,81,994,1.0
2012-06-20,28.0,34.4,85,993,31.5
2012-06-21,27.8,34.4,87,994,20.5
2012-06-23,27.0,31.2,86,996,3.5
2012-06-24,26.0,29.0,93,997,18.0
2012-06-25,27.0,33.0,79,998,1.0
2012-06-26,28.2,36.2,76,997,0.0
2012-06-27,28.8,37.4,75,997,0.0
2012-06-28,28.0,38.6,71,998,0.0
2012-06-29,28.0,35.6,74,997,0.0
2012-06-30,28.8,35.4,79,996,0.5
2012-07-01,28.4,35.0,78,996,5.5
2012-07-02,27.0,32.0,79,996,3.5
2012-07-03,27.0,33.4,85,995,10.0
2012-07-04,28.0,31.0,87,995,11.5
2012-07-05,27.0,33.4,89,997,25.0
2012-07-06,26.4,32.8,89,997,29.5
2012-07-07,27.2,33.0,86,996,7.5
2012-07-08,27.0,32.0,86,996,10.5
2012-07-09,27.0,32.4,86,998,7.5
2012-07-10,27.0,34.8,84,1001,3.5
2012-07-11,25.0,33.4,86,1002,10.0
2012-07-12,28.0,33.0,89,1001,19.0
2012-07-13,26.8,35.4,85,1000,3.0
2012-07-14,27.0,34.0,87,999,4.5
2012-07-15,28.4,33.0,86,1000,3.5
2012-07-16,28.0,33.4,87,1002,2.0
2012-07-17,28.0,35.0,85,1001,5.5
2012-07-18,25.0,35.0,87,998,16.0
2012-07-19,26.0,29.0,90,997,25.5
2012-07-20,26.0,33.4,86,997,6.0
2012-07-21,26.8,31.0,87,998,11.5
2012-07-23,28.0,34.2,82,996,1.5
2012-07-24,28.0,32.6,83,996,3.5
2012-07-25,28.0,34.0,84,997,8.5
2012-07-26,27.8,33.8,87,996,7.0
2012-07-27,28.0,31.0,92,996,22.0
2012-07-28,26.0,33.0,90,997,25.5
2012-07-29,27.0,31.4,92,998,8.0
2012-07-30,26.0,32.0,89,996,27.5
2012-07-31,26.0,31.0,84,996,0.0
2012-08-01,27.0,33.0,82,997,2.5
2012-08-02,27.0,33.2,88,996,12.0
2012-08-03,27.4,33.2,86,996,4.5
2012-08-04,27.0,31.0,88,994,7.0
2012-08-05,27.0,32.0,86,996,6.5
2012-08-06,27.0,32.0,86,998,6.5
2012-08-07,26.6,32.2,86,1000,2.5
2012-08-08,26.0,32.0,87,1000,18.0
2012-08-09,26.8,32.0,87,998,11.0
2012-08-10,26.0,33.0,88,997,16.0
2012-08-11,25.6,31.2,91,1000,13.5
2012-08-12,26.0,32.0,90,1002,11.5
2012-08-13,26.0,32.0,93,1001,6.0
2012-08-14,25.8,33.0,88,1000,20.5
2012-08-15,26.6,33.0,85,1000,7.0
2012-08-16,27.8,35.4,85,1000,9.0
2012-08-17,28.0,34.2,84,999,4.0
2012-08-18,26.8,33.0,85,999,0.5
2012-08-19,27.0,32.2,84,1000,1.5
2012-08-20,25.0,29.0,88,1002,6.0
2012-08-22,26.6,32.0,87,1004,9.0
2012-08-23,27.8,34.4,84,1003,7.0
2012-08-24,26.0,33.0,84,1002,3.0
2012-08-25,26.5,33.0,86,1002,7.5
2012-08-26,26.8,33.0,85,1002,5.5
2012-08-27,27.0,33.0,84,1001,1.0
2012-08-28,27.0,34.2,84,1002,0.0
2012-08-29,27.8,35.0,82,1003,2.5
2012-08-30,27.6,33.6,82,1003,0.5
2012-08-31,27.0,34.6,83,1002,3.0
2012-09-01,28.0,33.4,85,1001,7.0
2012-09-02,27.0,34.0,82,1001,0.5
2012-09-03,27.0,32.4,85,1000,9.0
2012-09-04,25.6,27.0,93,1001,9.0
2012-09-05,25.0,27.0,93,1003,25.5
2012-09-06,25.0,26.0,94,1006,27.0
2012-09-07,25.0,33.0,87,1005,23.5
2012-09-08,25.0,35.0,85,1003,3.0
2012-09-09,26.6,32.0,88,1003,25.5
2012-09-10,26.0,29.0,91,1003,4.5
2012-09-11,24.0,32.6,87,1002,3.5
2012-09-12,27.0,33.0,86,1002,3.0
2012-09-13,26.8,33.0,89,1002,8.5
2012-09-14,27.0,32.0,91,1001,10.0
2012-09-15,26.0,32.0,90,1000,20.0
2012-09-16,26.4,32.4,91,1001,19.0
2012-09-17,27.0,31.4,88,1004,2.0
2012-09-18,27.0,33.6,87,1004,2.0
2012-09-19,26.0,34.4,86,1004,2.5
2012-09-21,28.0,35.0,84,1005,1.5
2012-09-22,28.0,34.0,84,1005,1.0
2012-09-23,27.0,35.0,88,1004,7.5
2012-09-24,26.4,35.0,80,1003,1.5
2012-09-25,25.6,34.2,75,1004,0.0
2012-09-26,25.6,34.0,78,1007,0.0
2012-09-27,27.0,35.0,83,1008,3.0
2012-09-28,28.0,36.0,84,1007,2.5
2012-09-29,28.0,34.0,83,1007,3.5
2012-09-30,27.8,35.6,81,1008,0.5
2012-10-01,27.0,35.0,81,1008,2.0
2012-10-02,27.0,35.0,84,1007,12.5
2012-10-03,27.0,34.4,81,1005,0.0
2012-10-04,25.0,32.8,88,1003,20.5
2012-10-05,26.0,32.0,90,1005,4.5
2012-10-06,26.8,33.0,87,1007,0.0
2012-10-07,26.0,31.2,88,1008,5.0
2012-10-08,26.0,33.0,87,1007,7.0
2012-10-09,26.0,34.0,86,1007,1.5
2012-10-10,25.0,31.0,89,1007,8.5
2012-10-11,25.0,32.8,85,1007,4.0
2012-10-12,25.0,31.6,85,1008,6.0
2012-10-13,25.0,32.0,87,1009,2.5
2012-10-14,24.8,31.0,87,1010,3.0
2012-10-15,23.8,31.4,82,1011,0.0
2012-10-16,24.0,32.0,79,1012,0.0
2012-10-17,24.0,32.2,78,1012,0.0
2012-10-18,23.0,33.0,75,1012,0.0
2012-10-19,22.8,32.4,77,1012,0.0
2012-10-21,22.8,32.0,79,1013,0.0
2012-10-22,22.4,32.0,73,1012,0.0
2012-10-23,22.0,32.0,79,1011,0.0
2012-10-24,21.4,31.0,74,1010,0.0
2012-10-25,20.8,31.8,75,1010,0.0
2012-10-26,22.0,32.0,77,1010,0.0
2012-10-27,22.0,31.0,73,1010,0.0
2012-10-28,20.0,31.0,70,1011,0.0
2012-10-29,21.0,31.0,71,1010,0.0
2012-10-30,21.0,31.4,74,1010,0.0
2012-10-31,21.0,32.0,75,1010,0.0
2012-11-01,22.6,32.0,75,1010,0.0
2012-11-02,24.0,30.0,86,1010,0.5
2012-11-03,22.8,27.0,91,1010,12.5
2012-11-04,22.6,27.0,94,1010,38.0
2012-11-05,23.4,30.6,91,1009,18.5
2012-11-06,23.6,27.4,94,1010,12.0
2012-11-07,23.0,29.0,89,1010,0.5
2012-11-08,23.0,29.0,85,1009,0.0
2012-11-09,19.0,30.0,76,1010,0.0
2012-11-10,19.0,29.0,78,1012,0.0
2012-11-11,18.8,28.0,77,1012,0.0
2012-11-12,19.0,28.0,79,1012,0.0
2012-11-13,19.0,29.0,80,1012,0.0
2012-11-14,19.0,29.0,77,1011,0.0
2012-11-15,19.0,29.2,74,1011,0.0
2012-11-16,16.0,29.4,72,1012,0.0
2012-11-17,19.0,29.0,77,1011,5.5
2012-11-18,22.0,31.8,73,1010,0.0
2012-11-20,24.0,30.0,70,1012,0.0
2012-11-21,21.0,29.0,70,1012,0.0
2012-11-22,19.6,28.4,73,1012,0.0
2012-11-23,17.0,28.0,75,1012,0.0
2012-11-24,18.0,29.0,81,1011,0.0
2012-11-25,15.0,28.0,71,1012,0.0
2012-11-26,15.0,28.0,70,1013,0.0
2012-11-27,15.6,28.0,71,1012,0.0
2012-11-28,14.6,27.0,72,1011,0.0
2012-11-29,13.0,27.0,72,1010,0.0
2012-11-30,15.0,27.0,71,1010,0.0
2012-12-01,15.0,28.0,73,1012,0.0
2012-12-02,15.0,27.2,73,1013,0.0
2012-12-03,15.0,27.0,71,1013,0.0
2012-12-04,14.6,27.0,72,1012,0.0
2012-12-05,14.0,28.0,69,1012,0.0
2012-12-06,14.4,28.0,67,1012,0.0
2012-12-07,14.0,28.0,67,1011,0.0
2012-12-08,13.0,28.0,67,1011,0.0
2012-12-09,14.0,29.0,72,1011,0.0
2012-12-10,14.0,29.0,78,1011,0.0
2012-12-11,17.0,27.4,91,1011,1.5
2012-12-12,18.8,26.4,90,1011,3.0
2012-12-13,18.8,26.0,91,1013,4.0
2012-12-14,20.0,27.0,87,1016,0.0
2012-12-15,19.0,27.0,83,1016,0.0
2012-12-16,18.0,27.0,82,1016,0.0
2012-12-17,16.2,26.0,78,1014,0.0
2012-12-18,16.0,26.0,77,1013,0.0
2012-12-20,14.8,25.0,75,1012,0.0
2012-12-21,14.0,24.0,80,1013,0.0
2012-12-22,14.0,23.0,76,1014,0.0
2012-12-23,12.0,16.0,79,1015,0.0
2012-12-24,13.0,19.0,82,1013,0.0
2012-12-25,11.0,20.0,79,1013,0.0
2012-12-26,11.0,18.0,81,1013,0.0
2012-12-27,9.0,19.0,81,1013,0.0
2012-12-28,10.0,19.0,82,1011,0.0
2012-12-29,10.0,23.2,82,1012,0.0
2012-12-30,11.0,24.0,78,1012,0.0
2012-12-31,11.0,25.0,70,1011,0.0
2013-01-01,11.5,26.0,70,1011,0.0
2013-01-02,13.0,26.0,67,1011,0.0
2013-01-03,17.0,22.0,77,1012,2.0
2013-01-04,15.0,25.0,77,1012,0.0
2013-01-05,14.0,25.0,76,1011,0.0
2013-01-06,13.0,23.0,72,1012,0.0
2013-01-07,15.0,20.0,78,1013,0.5
2013-01-08,11.0,20.0,60,1014,0.0
2013-01-09,7.6,19.2,69,1014,0.0
2013-01-10,8.0,22.0,67,1013,0.0
2013-01-11,9.8,23.0,68,1013,0.0
2013-01-12,10.0,22.0,69,1013,0.0
2013-01-13,10.0,24.0,73,1012,0.0
2013-01-14,11.8,26.2,71,1012,0.0
2013-01-15,13.0,27.0,75,1014,0.0
2013-01-16,14.0,27.0,76,1014,0.0
2013-01-17,14.0,29.0,73,1015,0.0
2013-01-19,16.0,28.2,77,1014,0.0
2013-01-20,17.0,26.0,76,1014,0.5
2013-01-21,15.0,24.0,68,1016,0.0
2013-01-22,13.0,24.0,63,1017,0.0
2013-01-23,13.0,24.2,60,1016,0.0
2013-01-24,12.0,24.0,58,1015,0.0
2013-01-25,10.0,23.4,60,1016,0.0
2013-01-26,9.8,24.0,59,1015,0.0
2013-01-27,11.0,24.0,61,1015,0.0
2013-01-28,11.0,23.0,61,1014,0.0
2013-01-29,10.6,25.0,61,1013,0.0
2013-01-30,11.0,26.0,60,1015,0.0
2013-01-31,12.0,27.0,59,1015,0.0
2013-02-01,15.0,26.0,69,1015,0.0
2013-02-02,13.0,26.4,71,1014,0.0
2013-02-03,17.0,29.0,64,1013,0.0
2013-02-04,15.6,29.0,68,1015,0.0
2013-02-05,15.0,30.0,62,1015,0.0
2013-02-06,15.0,31.0,62,1013,0.0
2013-02-07,19.8,30.0,63,1011,0.0
2013-02-08,19.0,27.2,69,1012,0.0
2013-02-09,15.0,27.0,55,1013,0.0
2013-02-10,13.6,27.0,51,1013,0.0
2013-02-11,13.0,28.0,52,1012,0.0
2013-02-12,14.0,28.0,56,1012,0.0
2013-02-13,18.0,29.0,51,1011,0.0
2013-02-14,17.0,30.2,53,1011,0.0
2013-02-15,16.0,31.0,52,1011,0.0
2013-02-16,19.0,25.0,62,1010,0.5
2013-02-18,16.0,25.0,76,1011,0.0
2013-02-19,15.0,26.0,68,1012,0.0
2013-02-20,15.6,27.0,66,1012,0.0
2013-02-21,15.0,28.0,63,1013,0.0
2013-02-22,15.0,30.0,56,1013,0.0
2013-02-23,17.0,32.0,54,1013,0.0
2013-02-24,18.0,33.0,53,1012,0.0
2013-02-25,19.8,31.0,54,1013,0.0
2013-02-26,20.0,31.0,59,1013,0.0
2013-02-27,19.0,31.0,55,1011,0.0
2013-02-28,17.0,33.0,53,1009,0.0
2013-03-01,19.0,30.0,46,1011,0.0
2013-03-02,17.0,30.0,53,1012,0.0
2013-03-03,17.8,31.0,55,1012,0.0
2013-03-04,17.8,33.0,55,1012,0.0
2013-03-05,20.0,34.0,49,1013,0.0
2013-03-06,21.0,34.0,50,1012,0.0
2013-03-07,19.0,35.0,48,1012,0.0
2013-03-08,20.0,34.0,52,1011,0.0
2013-03-09,22.0,34.0,51,1009,0.0
2013-03-10,20.0,35.0,65,1008,0.0
2013-03-11,24.0,34.4,63,1008,0.0
2013-03-12,25.0,35.0,69,1008,0.0
2013-03-13,24.0,34.0,70,1009,0.0
2013-03-14,24.0,34.4,69,1010,0.0
2013-03-15,25.0,34.0,72,1011,0.0
2013-03-16,25.0,36.0,61,1012,0.5
2013-03-17,21.0,33.0,63,1011,3.0
2013-03-18,19.6,33.0,51,1008,0.0
2013-03-20,24.0,36.0,56,1008,0.0
2013-03-21,24.4,37.0,54,1006,0.0
2013-03-22,24.0,35.4,71,1005,0.0
2013-03-23,26.0,35.0,69,1007,1.0
2013-03-24,24.0,36.0,70,1007,0.0
2013-03-25,26.0,38.0,55,1004,0.0
2013-03-26,25.0,38.0,52,1004,0.0
2013-03-27,25.0,38.0,46,1005,0.0
2013-03-28,25.0,38.0,54,1006,0.0
2013-03-29,25.0,35.0,49,1006,0.0
2013-03-30,26.0,33.0,65,1005,0.0
2013-03-31,26.0,35.0,67,1005,2.0
2013-04-01,26.0,36.0,69,1006,0.5
2013-04-02,26.0,37.0,69,1007,0.0
2013-04-03,27.2,37.0,57,1005,0.0
2013-04-04,26.4,38.0,55,1002,0.0
2013-04-05,25.0,37.0,43,1002,0.0
2013-04-06,26.4,38.0,40,1003,0.0
2013-04-07,26.0,38.0,42,1003,0.0
2013-04-08,26.0,39.0,55,1003,0.0
2013-04-09,27.0,40.0,66,1004,0.0
2013-04-10,27.0,38.0,70,1004,0.0
2013-04-11,24.2,38.0,66,1004,1.5
2013-04-12,25.0,38.0,62,1005,0.0
2013-04-13,27.2,38.2,54,1006,0.0
2013-04-14,26.0,36.0,55,1006,0.0
2013-04-15,24.6,35.2,51,1004,1.0
2013-04-16,25.0,39.0,65,1001,1.0
2013-04-17,20.4,35.0,72,1002,0.5
2013-04-19,22.0,35.4,72,1004,4.5
2013-04-20,21.0,32.0,68,1007,11.5
2013-04-21,21.6,34.0,68,1008,0.5
2013-04-22,22.0,32.0,69,1008,5.5
2013-04-23,22.0,33.0,76,1009,1.5
2013-04-24,22.0,35.0,74,1009,2.5
2013-04-25,24.6,36.0,71,1008,0.5
2013-04-26,27.0,37.0,68,1007,0.5
2013-04-27,27.8,38.0,69,1004,0.5
2013-04-28,27.0,37.0,74,1002,0.0
2013-04-29,28.0,36.2,77,1003,2.0
2013-04-30,29.0,37.2,73,1003,0.0
2013-05-01,28.8,38.0,72,1000,0.0
2013-05-02,29.0,37.0,74,998,0.0
2013-05-03,27.0,36.0,65,999,0.0
2013-05-04,28.8,36.0,75,1001,7.5
2013-05-05,29.0,35.0,76,1003,0.0
2013-05-06,27.0,35.0,76,1002,18.0
2013-05-07,28.0,37.2,70,1001,0.0
2013-05-08,29.0,35.4,76,1001,0.0
2013-05-09,28.4,37.0,74,1001,0.0
2013-05-10,29.0,37.0,75,1001,0.0
2013-05-11,26.0,37.0,75,1000,0.0
2013-05-12,22.6,36.0,77,1002,1.0
2013-05-13,23.0,35.0,78,1003,0.0
2013-05-14,24.0,36.0,78,1002,0.5
2013-05-15,26.0,34.0,80,1000,0.5
2013-05-16,26.0,31.0,78,999,0.0
2013-05-17,25.0,36.0,76,1002,0.0
2013-05-19,24.0,36.0,80,1001,0.0
2013-05-20,25.5,35.4,79,1000,0.0
2013-05-21,25.8,35.0,83,1001,0.0
2013-05-22,26.0,35.2,80,1000,0.0
2013-05-23,26.0,35.0,86,999,0.0
2013-05-24,26.0,35.0,79,998,2.0
2013-05-25,26.0,34.4,82,998,0.5
2013-05-26,28.0,34.0,79,1000,1.5
2013-05-27,26.0,34.0,78,1000,0.0
2013-05-28,25.0,31.0,85,999,7.5
2013-05-29,25.0,27.0,92,996,4.5
2013-05-30,24.6,28.0,93,992,13.0
2013-05-31,24.0,32.0,83,999,1.5
2013-06-01,27.8,35.4,79,1003,0.0
2013-06-02,27.0,36.6,74,1002,0.5
2013-06-03,27.0,36.8,72,1001,0.0
2013-06-04,28.0,37.0,71,1001,0.0
2013-06-05,28.0,37.0,70,1001,0.0
2013-06-06,28.0,36.0,75,1000,4.5
2013-06-07,27.8,34.0,84,1000,8.0
2013-06-08,27.0,33.4,81,999,3.5
2013-06-09,27.0,36.4,82,997,13.0
2013-06-10,26.0,34.4,87,997,29.0
2013-06-11,26.0,33.0,85,998,8.0
2013-06-12,27.0,31.0,86,997,17.0
2013-06-13,26.0,32.0,84,997,9.0
2013-06-14,24.2,29.0,90,997,12.5
2013-06-15,26.0,30.0,88,999,4.0
2013-06-16,26.6,34.0,79,1000,0.0
2013-06-18,28.0,36.6,80,997,0.0
2013-06-19,27.0,33.2,83,998,4.5
2013-06-20,26.0,34.4,84,998,12.5
2013-06-21,26.0,36.0,77,997,15.5
2013-06-22,27.0,34.6,85,996,9.5
2013-06-23,27.0,33.8,85,995,0.5
2013-06-24,27.0,31.0,89,995,11.0
2013-06-25,27.0,30.4,89,998,6.5
2013-06-26,26.0,33.0,85,999,1.0
2013-06-27,26.0,32.8,85,998,0.5
2013-06-28,28.0,33.8,75,997,1.0
2013-06-29,26.0,31.0,85,997,16.0
2013-06-30,25.0,28.0,94,997,22.0
2013-07-01,26.6,32.4,84,996,1.5
2013-07-02,28.0,34.0,80,996,5.0
2013-07-03,28.0,33.0,84,998,6.5
2013-07-04,27.0,34.4,77,999,3.5
2013-07-05,28.0,34.4,79,999,2.0
2013-07-06,28.0,35.0,79,1002,1.5
2013-07-07,28.0,36.0,75,1002,0.5
2013-07-08,28.0,35.4,74,1000,1.5
2013-07-09,28.0,35.6,75,998,1.0
2013-07-10,26.8,34.4,83,997,4.5
2013-07-11,27.6,33.0,84,997,4.0
2013-07-12,26.0,31.4,89,999,3.0
2013-07-13,26.0,31.2,87,999,9.5
2013-07-14,26.0,34.0,80,997,1.0
2013-07-15,27.6,33.8,81,997,1.0
2013-07-16,27.0,33.4,81,998,2.5
2013-07-18,27.0,33.0,84,996,1.0
2013-07-19,27.0,33.8,84,995,1.0
2013-07-20,27.0,33.0,85,997,1.5
2013-07-21,27.0,33.6,82,995,1.5
2013-07-22,27.8,32.0,86,995,2.0
2013-07-23,27.0,33.0,87,996,4.0
2013-07-24,27.0,32.4,87,996,6.5
2013-07-25,27.0,32.0,88,993,14.5
2013-07-26,26.0,31.6,91,992,16.0
2013-07-27,26.0,29.0,91,998,6.5
2013-07-28,26.0,31.0,91,999,36.5
2013-07-29,25.0,29.8,92,995,43.0
2013-07-30,26.0,31.2,85,993,0.5
2013-07-31,26.0,31.8,86,995,2.0
2013-08-01,25.0,32.4,83,997,5.5
2013-08-02,26.6,34.2,79,1000,3.0
2013-08-03,27.6,34.0,79,1000,0.0
2013-08-04,28.0,34.4,77,1000,0.0
2013-08-05,27.0,33.4,83,1000,3.0
2013-08-06,26.0,31.0,90,1000,9.0
2013-08-07,26.0,30.2,89,1001,8.5
2013-08-08,25.0,29.0,92,1001,16.0
2013-08-09,26.0,30.2,90,1001,10.5
2013-08-10,26.0,31.0,89,1001,11.0
2013-08-11,25.0,32.2,92,1003,23.0
2013-08-12,25.0,31.0,86,1002,10.5
2013-08-13,26.0,33.0,82,1002,6.5
2013-08-14,26.8,34.2,80,1001,1.5
2013-08-15,26.0,34.0,85,1002,3.5
2013-08-17,27.0,33.0,84,999,7.5
2013-08-18,27.0,32.2,85,997,24.5
2013-08-19,26.0,28.0,96,995,29.0
2013-08-20,25.0,26.6,95,993,37.5
2013-08-21,25.8,29.0,91,996,17.5
2013-08-22,25.8,32.4,86,998,1.5
2013-08-23,26.0,34.0,80,1000,0.0
2013-08-24,28.0,35.2,78,1000,7.0
2013-08-25,27.0,36.2,81,999,3.0
2013-08-26,25.0,35.0,85,998,2.0
2013-08-27,24.6,31.0,91,999,42.5
2013-08-28,25.0,29.2,93,1002,34.0
2013-08-29,26.0,32.0,86,1003,0.0
2013-08-30,27.0,34.2,81,1002,0.0
2013-08-31,28.0,34.4,82,1002,2.0
2013-09-01,28.0,34.0,79,1002,8.0
2013-09-02,26.0,29.2,89,1003,34.5
2013-09-03,26.0,32.6,86,1003,22.5
2013-09-04,26.0,36.0,77,1002,2.5
2013-09-05,28.6,35.0,76,1001,1.5
2013-09-06,24.0,33.4,84,1003,0.0
2013-09-07,26.0,34.0,81,1005,6.5
2013-09-08,26.0,31.4,89,1006,15.5
2013-09-09,26.0,32.0,89,1007,20.5
2013-09-10,26.6,30.4,85,1005,17.5
2013-09-11,26.0,33.0,81,1005,1.0
2013-09-12,26.6,34.0,78,1006,1.0
2013-09-13,27.6,35.0,75,1005,0.0
2013-09-14,27.0,31.0,84,1003,6.5
2013-09-16,26.8,35.0,79,1000,1.0
2013-09-17,27.0,33.0,87,1000,15.0
2013-09-18,26.0,32.4,88,999,15.5
2013-09-19,26.0,32.0,88,998,9.0
2013-09-20,26.0,32.0,86,1001,3.0
2013-09-21,26.0,32.2,84,1003,4.0
2013-09-22,26.0,34.4,79,1001,0.5
2013-09-23,27.0,35.0,75,1001,0.0
2013-09-24,27.8,35.8,74,1002,0.0
2013-09-25,28.0,35.4,77,1004,11.0
2013-09-26,27.0,32.0,84,1005,22.5
2013-09-27,26.0,35.0,80,1004,5.0
2013-09-28,26.0,31.0,90,1003,14.0
2013-09-29,25.0,30.0,90,1001,15.0
2013-09-30,24.8,27.2,94,1002,16.5
2013-10-01,25.0,29.6,92,1004,19.5
2013-10-02,26.0,33.0,82,1006,22.5
2013-10-03,26.0,32.4,88,1007,11.5
2013-10-04,25.0,29.6,89,1006,6.0
2013-10-05,25.6,33.0,89,1004,14.5
2013-10-06,25.6,32.0,85,1005,11.0
2013-10-07,25.0,31.6,89,1007,29.5
2013-10-08,25.0,31.0,91,1007,7.5
2013-10-09,24.0,29.2,91,1008,23.5
2013-10-10,24.4,33.0,79,1008,0.0
2013-10-11,26.0,34.0,76,1007,1.5
2013-10-12,26.0,30.6,88,1005,14.0
2013-10-13,26.0,30.8,90,1004,10.5
2013-10-14,26.0,31.0,88,1004,7.0
2013-10-16,26.0,32.0,80,1006,0.5
2013-10-17,25.0,32.0,83,1007,0.0
2013-10-18,25.6,33.0,80,1008,0.0
2013-10-19,25.8,32.6,84,1009,1.0
2013-10-20,24.0,32.6,85,1008,4.5
2013-10-21,23.0,30.2,89,1008,8.0
2013-10-22,22.8,28.0,93,1010,13.5
2013-10-23,24.0,28.0,89,1011,15.5
2013-10-24,24.4,30.6,81,1010,0.0
2013-10-25,23.0,27.8,89,1010,35.5
2013-10-26,21.8,25.0,95,1009,133.5
2013-10-27,22.0,28.0,86,1007,0.5
2013-10-28,21.0,32.0,82,1008,0.0
2013-10-29,23.0,32.2,80,1010,0.0
2013-10-30,21.0,31.4,73,1011,0.0
2013-10-31,20.0,32.2,70,1012,0.0
2013-11-01,20.0,31.2,69,1012,0.0
2013-11-02,20.0,31.6,67,1011,0.0
2013-11-03,21.0,32.2,70,1012,0.0
2013-11-04,21.0,31.6,74,1014,0.0
2013-11-05,21.4,30.0,77,1014,0.0
2013-11-06,20.0,29.0,76,1013,0.0
2013-11-07,20.0,29.6,77,1012,0.0
2013-11-08,19.0,29.8,72,1011,0.0
2013-11-09,20.0,30.0,70,1011,0.0
2013-11-10,20.0,30.0,67,1010,0.0
2013-11-11,20.0,29.6,65,1009,0.0
2013-11-12,17.0,29.4,57,1010,0.0
2013-11-13,16.0,28.0,58,1010,0.0
2013-11-15,18.0,30.2,66,1011,0.0
2013-11-16,19.0,31.4,64,1012,0.0
2013-11-17,19.0,28.4,62,1012,0.0
2013-11-18,18.0,29.0,66,1012,0.0
2013-11-19,17.0,29.0,70,1012,0.0
2013-11-20,16.0,28.2,69,1011,0.0
2013-11-21,16.0,28.0,66,1010,0.0
2013-11-22,17.0,29.0,64,1011,0.0
2013-11-23,18.0,29.0,66,1011,0.0
2013-11-24,18.0,29.0,67,1011,0.0
2013-11-25,17.0,27.2,68,1009,0.0
2013-11-26,16.6,28.0,72,1008,0.0
2013-11-27,17.0,29.0,73,1010,0.0
2013-11-28,17.6,29.2,73,1013,0.0
2013-11-29,20.0,30.0,72,1012,0.0
2013-11-30,19.0,29.0,69,1012,0.0
2013-12-01,17.0,28.0,73,1013,0.0
2013-12-02,16.0,28.0,67,1013,0.0
2013-12-03,16.0,28.0,69,1012,0.0
2013-12-04,17.6,28.0,70,1012,0.0
2013-12-05,17.0,28.0,68,1011,0.0
2013-12-06,15.8,27.4,64,1010,0.0
2013-12-07,16.0,27.0,70,1011,0.0
